ID_x,First Name_x,Last Name_x,Team,Position,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,gameweek,team_position,team_id,ID_y,First Name_y,Last Name_y,short_name,waiver_pick,Team Name
306,Jamie,Vardy,11,4,73,0,0,1,0,0,0,0,0,0,0,0,2,0.0,1.5,7.0,0.9,1,0.46,0.0,0.46,1.58,2,False,7,10.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
317,Diogo,Teixeira da Silva,12,3,90,1,0,1,0,0,0,0,0,0,0,0,19,29.6,4.6,31.0,6.5,1,0.81,0.06,0.87,0.64,8,False,7,8.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
350,Joško,Gvardiol,13,2,90,0,0,0,2,0,0,0,0,0,0,0,10,31.2,8.7,21.0,6.1,1,0.08,0.09,0.17,2.6,1,False,7,2.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
361,Rúben,Gato Alves Dias,13,2,90,0,0,0,2,0,0,0,0,0,0,0,5,27.0,5.6,5.0,3.8,1,0.05,0.04,0.09,2.6,1,False,7,5.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
401,Alexander,Isak,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,7,15.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
413,Nick,Pope,15,1,90,0,0,1,0,0,0,0,0,0,2,0,24,16.2,0.0,0.0,1.6,1,0.0,0.0,0.0,0.67,6,False,7,12.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
503,Son,Heung-min,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,7,14.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
578,Riccardo,Calafiori,1,2,89,0,0,0,1,0,0,0,0,0,0,0,15,17.8,4.9,10.0,3.3,1,0.0,0.12,0.12,0.61,2,False,7,4.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
18,William,Saliba,1,2,90,0,0,0,1,0,0,0,0,0,0,0,10,13.4,4.0,2.0,1.9,1,0.0,0.03,0.03,0.65,2,False,7,2.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
78,Antoine,Semenyo,3,3,90,0,0,0,1,0,0,0,0,0,0,0,13,13.2,15.0,24.0,5.2,1,0.26,0.04,0.3,0.79,2,False,7,8.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
83,Marcus,Tavernier,3,3,90,0,0,0,1,0,0,0,0,0,0,0,5,11.8,30.4,7.0,4.9,1,0.14,0.06,0.2,0.79,2,False,7,9.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
148,Danny,Welbeck,5,4,90,1,0,0,2,0,0,0,0,0,0,2,31,35.0,25.2,43.0,10.3,1,1.13,0.02,1.15,1.37,8,False,7,11.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
152,Kepa,Arrizabalaga,3,1,90,0,0,0,1,0,0,0,0,0,1,0,10,9.6,0.0,0.0,1.0,1,0.0,0.0,0.0,0.79,2,False,7,12.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
207,Jean-Philippe,Mateta,7,4,30,0,0,0,0,0,0,0,0,0,0,0,9,6.6,31.3,2.0,4.0,0,0.0,0.07,0.07,0.52,1,False,7,14.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
252,Raúl,Jiménez,9,4,76,0,1,0,2,0,0,0,0,0,0,0,23,18.2,33.7,28.0,8.0,1,0.45,0.79,1.24,1.34,5,False,7,15.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
328,Mohamed,Salah,12,3,72,0,0,1,0,0,0,0,0,0,0,0,5,4.8,3.4,34.0,4.2,1,0.21,0.02,0.23,0.49,3,False,7,7.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
339,Virgil,van Dijk,12,2,90,0,0,1,0,0,0,0,0,0,0,2,31,19.8,11.2,4.0,3.5,1,0.03,0.09,0.12,0.64,8,False,7,3.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
347,Ederson,Santana de Moraes,13,1,90,0,0,0,2,0,0,0,1,0,2,0,1,15.4,0.0,0.0,1.5,1,0.0,0.0,0.0,2.6,0,False,7,1.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
355,Rico,Lewis,13,2,90,0,1,0,2,0,0,0,0,0,0,0,12,26.8,15.8,13.0,5.6,1,0.1,0.04,0.14,2.6,4,False,7,4.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
386,Jadon,Sancho,6,3,89,0,0,0,1,0,0,0,0,0,0,0,18,11.8,42.5,10.0,6.4,1,0.0,0.26,0.26,0.59,2,False,7,6.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
491,Brennan,Johnson,18,3,90,1,0,0,3,0,0,0,0,0,0,0,26,44.4,22.1,27.0,9.4,1,0.69,0.01,0.7,1.82,7,False,7,10.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
506,Micky,van de Ven,18,2,90,0,0,0,3,0,0,0,0,0,0,0,5,14.2,1.3,0.0,1.6,1,0.0,0.01,0.01,1.82,1,False,7,13.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
524,Max,Kilman,19,2,90,0,0,0,1,0,0,0,0,0,0,0,13,15.4,0.8,0.0,1.6,1,0.0,0.0,0.0,0.65,2,False,7,5.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
3,Gabriel,dos Santos Magalhães,1,2,90,0,0,0,1,0,0,0,0,0,0,0,5,4.6,3.7,16.0,2.4,1,0.2,0.04,0.24,0.65,2,False,7,3.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
4,Kai,Havertz,1,4,90,1,0,0,1,0,0,0,0,0,0,2,34,37.6,14.9,82.0,13.5,1,0.77,0.04,0.81,0.65,8,False,7,10.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
23,Leandro,Trossard,1,3,30,0,0,0,0,0,0,0,0,0,0,0,8,10.0,42.7,8.0,6.1,0,0.0,0.07,0.07,0.33,1,False,7,6.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
268,Liam,Delap,10,4,82,1,0,0,4,0,0,0,0,0,0,0,32,41.2,20.6,38.0,10.0,1,0.12,0.03,0.15,3.71,6,False,7,11.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
310,Alisson,Ramses Becker,12,1,78,0,0,1,0,0,0,0,0,0,4,3,32,25.6,0.0,0.0,2.6,1,0.0,0.0,0.0,0.5,10,False,7,1.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
311,Trent,Alexander-Arnold,12,2,90,0,0,1,0,0,0,0,0,0,0,2,31,16.8,38.6,12.0,6.7,1,0.06,0.48,0.54,0.64,8,False,7,2.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
326,Ibrahima,Konaté,12,2,90,0,0,1,0,0,0,0,0,0,0,0,23,19.4,1.2,0.0,2.1,1,0.0,0.01,0.01,0.64,6,False,7,5.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
327,Luis,Díaz,12,3,17,0,0,0,0,0,0,0,0,0,0,0,4,6.4,16.0,9.0,3.1,0,0.07,0.01,0.08,0.15,1,False,7,7.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
340,Manuel,Akanji,13,2,61,0,0,0,1,0,0,0,0,0,0,0,11,12.4,4.8,2.0,1.9,1,0.0,0.03,0.03,1.74,2,False,7,4.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
345,Kevin,De Bruyne,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,7,15.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
369,Diogo,Dalot Teixeira,14,2,90,0,0,1,0,0,0,0,0,0,0,0,25,19.0,13.3,2.0,3.4,1,0.0,0.01,0.01,0.42,6,False,7,14.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
447,Chris,Wood,16,4,81,1,0,0,1,0,0,0,0,0,0,2,32,35.2,3.3,19.0,5.8,1,0.16,0.0,0.16,1.24,8,False,7,9.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
492,Dejan,Kulusevski,18,3,90,0,0,0,3,0,0,0,1,0,0,0,3,9.8,15.5,17.0,4.2,1,0.05,0.19,0.24,1.82,1,False,7,8.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
508,Guglielmo,Vicario,18,1,90,0,0,0,3,0,0,0,0,0,1,0,6,12.4,0.0,0.0,1.2,1,0.0,0.0,0.0,1.82,1,False,7,12.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
571,Sávio 'Savinho',Moreira de Oliveira,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,7,13.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
6,Jurriën,Timber,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,7,15.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
15,David,Raya Martin,1,1,90,0,0,0,1,0,0,0,0,0,1,0,6,8.0,0.0,0.0,0.8,1,0.0,0.0,0.0,0.65,2,False,7,1.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
24,Benjamin,White,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,7,13.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
38,Jhon,Durán,2,4,27,0,0,0,0,0,0,0,0,0,0,0,2,2.6,1.2,8.0,1.2,0,0.0,0.03,0.03,0.27,1,False,7,10.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
45,Ian,Maatsen,2,2,5,0,0,0,0,0,0,0,0,0,0,0,4,3.0,14.7,2.0,2.0,0,0.0,0.09,0.09,0.1,1,False,7,4.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
136,Mitoma,Kaoru,5,3,90,0,1,0,2,0,0,0,0,0,0,0,27,36.4,40.4,23.0,10.0,1,0.11,0.2,0.31,1.37,5,False,7,8.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
180,Nicolas,Jackson,6,4,80,0,0,0,1,0,0,0,0,0,0,0,7,8.2,4.9,39.0,5.2,1,0.5,0.03,0.53,0.59,2,False,7,11.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
235,Jordan,Pickford,8,1,90,0,0,1,0,0,1,0,0,0,3,3,36,43.2,0.0,0.0,4.3,1,0.0,0.0,0.0,2.05,15,True,7,12.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
335,Andrew,Robertson,12,2,11,0,0,0,0,0,0,0,0,0,0,0,3,1.8,0.6,0.0,0.2,0,0.0,0.0,0.0,0.14,1,False,7,3.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
336,Dominik,Szoboszlai,12,3,45,0,0,0,0,0,0,0,0,0,0,0,9,6.6,13.2,10.0,3.0,0,0.04,0.06,0.1,0.57,1,False,7,6.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
351,Erling,Haaland,13,4,90,0,0,0,2,0,0,0,0,0,0,0,10,9.2,23.6,42.0,7.5,1,0.25,0.09,0.34,2.6,2,False,7,9.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
385,Marcus,Rashford,14,3,63,0,0,1,0,0,0,0,1,0,0,0,7,6.8,11.5,28.0,4.6,1,0.18,0.01,0.19,0.28,2,False,7,5.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
398,Anthony,Gordon,15,3,90,0,0,1,0,0,0,1,0,0,0,0,5,9.0,21.1,35.0,6.5,1,0.97,0.14,1.11,0.67,1,False,7,14.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
494,James,Maddison,18,3,84,1,0,0,3,0,0,0,0,0,0,3,33,34.0,3.0,30.0,6.7,1,0.23,0.03,0.26,1.82,10,False,7,7.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
495,Pedro,Porro,18,2,90,0,0,0,3,0,0,0,0,0,0,0,4,24.6,16.0,2.0,4.3,1,0.03,0.19,0.22,1.82,1,False,7,2.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
17,Bukayo,Saka,1,3,90,1,2,0,1,0,0,0,0,0,0,3,67,84.2,90.0,73.0,24.7,1,0.31,0.93,1.24,0.65,16,True,7,5.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
19,Emile,Smith Rowe,9,3,25,0,0,0,1,0,0,0,0,0,0,0,4,4.0,3.1,0.0,0.7,0,0.0,0.01,0.01,0.23,1,False,7,8.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
44,Ezri,Konsa Ngoyo,2,2,11,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.15,1,False,7,15.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
58,Ollie,Watkins,2,4,90,0,0,1,0,0,0,0,0,0,0,0,4,0.6,14.3,16.0,3.1,1,0.06,0.06,0.12,0.52,2,False,7,11.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
99,Bryan,Mbeumo,4,3,90,1,0,0,3,0,0,0,0,0,0,1,38,46.6,47.3,24.0,11.8,1,0.84,0.29,1.13,1.05,8,False,7,7.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
185,Robert,Sánchez,6,1,90,0,0,0,1,0,0,0,0,0,8,0,21,56.4,0.0,0.0,5.6,1,0.0,0.0,0.0,0.85,4,False,7,1.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
316,Darwin,Núñez Ribeiro,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,7,13.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
380,Lisandro,Martínez,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,7,14.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
383,André,Onana,14,1,90,0,0,1,0,0,0,0,0,0,1,0,21,7.6,0.0,0.0,0.8,1,0.0,0.0,0.0,0.42,6,False,7,12.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
395,Dan,Burn,15,2,90,0,0,1,0,0,0,0,0,0,0,2,28,16.6,0.0,6.0,2.3,1,0.03,0.0,0.03,0.67,8,False,7,3.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
433,Morgan,Gibbs-White,16,3,75,0,0,0,1,0,0,0,0,0,0,0,10,12.8,19.3,21.0,5.3,1,0.08,0.01,0.09,1.24,2,False,7,9.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
498,Cristian,Romero,18,2,90,0,0,0,3,0,0,0,0,0,0,0,6,18.2,11.4,8.0,3.8,1,0.16,0.03,0.19,1.82,1,False,7,2.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
514,Jarrod,Bowen,19,3,90,1,1,0,1,0,0,0,0,0,0,2,46,64.2,60.9,79.0,20.4,1,0.29,1.04,1.33,0.65,12,True,7,6.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
541,Matheus,Santos Carneiro Da Cunha,20,4,90,1,0,0,5,0,0,0,0,0,0,3,44,40.6,14.3,38.0,9.3,1,0.44,0.27,0.71,4.25,9,False,7,10.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
593,Matthijs,de Ligt,14,2,45,0,0,0,0,0,0,0,0,0,0,0,4,14.2,0.4,0.0,1.5,0,0.0,0.0,0.0,0.26,1,False,7,4.0,319681,322369,Bernardo,Moura,BM,5,Jurojocav2
9,Gabriel,Martinelli Silva,1,3,26,0,0,0,2,0,0,0,0,0,0,0,-5,2.0,2.7,21.0,2.6,0,0.42,0.01,0.43,1.03,1,False,8,13.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
54,Morgan,Rogers,2,3,82,1,0,0,1,0,0,0,1,0,0,0,18,33.8,15.3,23.0,7.2,1,0.65,0.19,0.84,1.57,6,False,8,6.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
82,Dominic,Solanke-Mitchell,18,4,80,0,0,0,1,0,0,0,0,0,0,0,-1,5.6,12.3,6.0,2.4,1,0.08,0.03,0.11,0.78,2,False,8,11.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
182,Cole,Palmer,6,3,90,0,0,0,2,0,0,0,0,0,0,0,8,2.2,16.3,18.0,3.7,1,0.38,0.17,0.55,1.94,2,False,8,7.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
255,Antonee,Robinson,9,2,90,0,0,0,3,0,0,0,0,0,0,0,1,19.8,6.5,7.0,3.3,1,0.02,0.07,0.09,1.68,1,False,8,15.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
293,Mads,Hermansen,11,1,90,0,0,0,2,0,0,0,0,0,6,0,13,47.4,0.0,0.0,4.7,1,0.0,0.0,0.0,2.15,3,False,8,1.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
295,James,Justin,11,2,90,0,0,0,2,0,0,0,0,0,0,0,10,19.2,19.8,19.0,5.8,1,0.03,0.06,0.09,2.15,1,False,8,14.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
306,Jamie,Vardy,11,4,90,1,0,0,2,0,0,0,1,0,0,1,26,31.0,0.3,30.0,6.1,1,1.03,0.0,1.03,2.15,6,False,8,10.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
317,Diogo,Teixeira da Silva,12,3,29,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.5,0.0,0.0,1,0.0,0.0,0.0,0.13,1,False,8,8.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
350,Joško,Gvardiol,13,2,90,1,0,0,1,0,0,0,0,0,0,2,28,52.6,49.3,19.0,12.1,1,0.02,0.15,0.17,0.97,10,True,8,2.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
361,Rúben,Gato Alves Dias,13,2,90,0,0,0,1,0,0,0,0,0,0,0,12,19.0,16.3,15.0,5.0,1,0.06,0.13,0.19,0.97,2,False,8,4.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
401,Alexander,Isak,15,4,90,0,0,0,1,0,0,0,0,0,0,0,9,17.8,25.0,75.0,11.8,1,0.81,0.19,1.0,1.12,2,False,8,9.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
413,Nick,Pope,15,1,90,0,0,0,1,0,0,0,0,0,4,0,13,27.4,0.0,0.0,2.7,1,0.0,0.0,0.0,1.12,3,False,8,12.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
503,Son,Heung-min,18,3,69,1,0,0,1,0,0,0,0,0,0,1,27,39.0,25.4,56.0,12.0,1,0.41,0.06,0.47,0.72,8,False,8,5.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
578,Riccardo,Calafiori,1,2,90,0,0,0,2,0,0,0,0,0,0,0,12,27.2,7.2,0.0,3.4,1,0.0,0.01,0.01,1.82,1,False,8,3.0,295362,297743,Lourenço,Marvão,LM,3,Los Porro Hermanos
18,William,Saliba,1,2,29,0,0,0,2,0,0,0,0,1,0,0,-12,0.0,0.1,0.0,0.0,1,0.0,0.0,0.0,0.03,-3,False,8,2.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
148,Danny,Welbeck,5,4,80,1,0,1,0,0,0,0,0,0,0,3,39,38.0,4.0,24.0,6.6,1,0.42,0.01,0.43,1.94,9,False,8,11.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
152,Kepa,Arrizabalaga,3,1,90,0,0,1,0,0,0,0,0,0,1,0,22,9.0,0.0,0.0,0.9,1,0.0,0.0,0.0,0.68,6,False,8,12.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
177,Noni,Madueke,6,3,75,0,0,0,2,0,0,0,0,0,0,0,9,7.4,14.3,27.0,4.9,1,0.02,0.06,0.08,1.87,2,False,8,9.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
207,Jean-Philippe,Mateta,7,4,24,0,0,0,0,0,0,0,0,0,0,0,4,3.0,0.0,25.0,2.8,0,0.12,0.0,0.12,0.27,1,False,8,13.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
252,Raúl,Jiménez,9,4,90,1,0,0,3,0,0,0,0,0,0,1,25,37.2,1.8,54.0,9.3,1,0.74,0.0,0.74,1.68,7,False,8,10.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
301,Caleb,Okoli,11,2,90,0,0,0,2,0,0,0,0,0,0,0,6,26.4,2.0,4.0,3.2,1,0.0,0.02,0.02,2.15,1,False,8,4.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
328,Mohamed,Salah,12,3,90,1,1,0,1,0,0,0,0,0,0,2,42,61.4,25.8,28.0,11.5,1,0.8,0.12,0.92,0.99,12,True,8,6.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
339,Virgil,van Dijk,12,2,90,0,0,0,1,0,0,0,0,0,0,0,9,11.0,0.2,4.0,1.5,1,0.02,0.0,0.02,0.99,2,False,8,15.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
342,Bernardo,Veiga de Carvalho e Silva,13,3,90,0,0,0,1,0,0,0,0,0,0,0,10,8.6,17.8,53.0,7.9,1,0.35,0.17,0.52,0.97,2,False,8,5.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
347,Ederson,Santana de Moraes,13,1,90,0,0,0,1,0,0,0,0,0,1,0,5,12.4,0.0,0.0,1.2,1,0.0,0.0,0.0,0.97,2,False,8,1.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
355,Rico,Lewis,13,2,90,0,0,0,1,0,0,0,0,0,0,0,15,14.2,20.8,10.0,4.5,1,0.0,0.12,0.12,0.97,2,False,8,3.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
491,Brennan,Johnson,18,3,90,0,0,0,1,0,0,0,0,0,0,0,0,2.8,22.7,46.0,7.2,1,0.89,0.04,0.93,0.78,2,False,8,8.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
506,Micky,van de Ven,18,2,90,0,0,0,1,0,0,0,1,0,0,0,14,23.4,2.7,0.0,2.6,1,0.0,0.01,0.01,0.78,1,False,8,14.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
618,Georginio,Rutter,5,3,71,0,1,1,0,0,0,0,0,0,0,0,17,33.8,27.3,0.0,6.1,1,0.0,0.26,0.26,1.74,6,False,8,7.0,302714,305243,Clev,Clevinson Rodriguez,CC,2,Eze Come Eze Go
3,Gabriel,dos Santos Magalhães,1,2,90,0,0,0,2,0,0,0,0,0,0,0,5,21.6,1.1,5.0,2.8,1,0.02,0.0,0.02,1.82,1,False,8,3.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
4,Kai,Havertz,1,4,90,0,0,0,2,0,0,0,0,0,0,0,4,3.6,3.3,10.0,1.7,1,0.04,0.02,0.06,1.82,2,False,8,9.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
23,Leandro,Trossard,1,3,63,0,0,1,0,0,0,0,0,0,0,0,5,7.8,0.8,2.0,1.1,1,0.0,0.01,0.01,0.8,3,False,8,5.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
268,Liam,Delap,10,4,78,0,0,0,2,0,0,0,0,0,0,0,3,0.0,3.3,14.0,1.5,1,0.2,0.01,0.21,1.17,2,False,8,11.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
310,Alisson,Ramses Becker,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,8,12.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
311,Trent,Alexander-Arnold,12,2,80,0,0,0,1,0,0,0,0,0,0,0,13,21.4,1.0,0.0,2.2,1,0.0,0.0,0.0,0.78,2,False,8,2.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
326,Ibrahima,Konaté,12,2,90,0,0,0,1,0,0,0,1,0,0,0,7,6.2,0.4,0.0,0.7,1,0.0,0.0,0.0,0.99,1,False,8,4.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
327,Luis,Díaz,12,3,24,0,0,0,0,0,0,0,0,0,0,0,4,3.2,1.3,11.0,1.6,0,0.07,0.01,0.08,0.36,1,False,8,6.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
340,Manuel,Akanji,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,8,13.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
345,Kevin,De Bruyne,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,8,15.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
369,Diogo,Dalot Teixeira,14,2,90,0,0,0,1,0,0,0,1,0,0,0,6,8.6,3.6,17.0,2.9,1,0.17,0.01,0.18,0.86,1,False,8,14.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
447,Chris,Wood,16,4,83,1,0,1,0,0,0,0,0,0,0,1,30,34.0,10.9,54.0,9.9,1,0.82,0.01,0.83,0.97,7,False,8,10.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
492,Dejan,Kulusevski,18,3,90,1,0,0,1,0,0,0,0,0,0,2,35,42.6,24.8,35.0,10.2,1,0.17,0.06,0.23,0.78,9,False,8,8.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
508,Guglielmo,Vicario,18,1,90,0,0,0,1,0,0,0,0,0,2,0,12,18.6,0.0,0.0,1.9,1,0.0,0.0,0.0,0.78,2,False,8,1.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
571,Sávio 'Savinho',Moreira de Oliveira,13,3,72,0,0,0,1,0,0,0,1,0,0,0,11,15.8,55.6,24.0,9.5,1,0.27,0.9,1.17,0.97,1,False,8,7.0,307954,310584,Tiago,Duarte,TD,4,Avengers Assemble
6,Jurriën,Timber,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,False,8,13.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
15,David,Raya Martin,1,1,90,0,0,0,2,0,0,0,0,0,2,0,0,11.8,0.0,0.0,1.2,1,0.0,0.0,0.0,1.82,1,False,8,1.0,318423,321105,Diogo,Santana,DS,1,De tu Madre FC
